KIT ID Number,Borough,Zipcode,Date Collected,Received Date,First Draw at-the-tap Lead level (µg/l),First Draw at-the-tap copper level (mg/l)
19161024,QUEENS,11694,06/24/2019,07/01/2019,2,0.148
19160996,QUEENS,11354,06/27/2019,07/01/2019,28,0.137
19160887,BROOKLYN,11224,06/27/2019,07/01/2019,0,0.016
19161038,BROOKLYN,11234,06/27/2019,07/01/2019,3,0.118
19161191,QUEENS,11378,06/28/2019,07/01/2019,2,0.16
19160776,STATEN ISLAND,10309,06/27/2019,07/01/2019,0,0.078
19160976,STATEN ISLAND,10312,06/27/2019,07/01/2019,4,0.116
19160838,BROOKLYN,11206,06/26/2019,07/01/2019,23,0.244
19160900,QUEENS,11379,06/27/2019,07/01/2019,12,0.137
19160825,STATEN ISLAND,10312,06/28/2019,07/01/2019,0,0.08
19160859,QUEENS,11412,06/28/2019,07/02/2019,2,0.031
19160888,BROOKLYN,11229,06/30/2019,07/02/2019,4,0.139
19161148,QUEENS,11361,06/30/2019,07/02/2019,2,0.135
19160835,BRONX,10461,06/26/2019,07/02/2019,10,0.165
19160819,STATEN ISLAND,10310,07/02/2019,07/03/2019,2,0.162
19160816,QUEENS,11691,07/02/2019,07/03/2019,0,0.092
19161140,BROOKLYN,11212,06/24/2019,07/03/2019,0,0.034
19161096,BROOKLYN,11223,06/30/2019,07/03/2019,12,0.141
19161079,BRONX,10457,06/19/2019,07/03/2019,0,0.079
19161000,QUEENS,11001,07/03/2019,07/05/2019,2,0.147
19161167,QUEENS,11365,06/30/2019,07/05/2019,0,0.275
19161105,QUEENS,11415,07/01/2019,07/05/2019,0,0.055
19161145,BROOKLYN,11228,07/03/2019,07/05/2019,85,0.1
19160813,QUEENS,11412,06/30/2019,07/05/2019,2,0.14
19160936,BROOKLYN,11204,06/27/2019,07/05/2019,10,0.135
19160886,BROOKLYN,11212,07/01/2019,07/05/2019,0,0.129
19160728,BRONX,10461,06/26/2019,07/08/2019,9,0.113
19161154,QUEENS,11417,07/02/2019,07/09/2019,3,0.098
19161297,QUEENS,11691,07/04/2019,07/09/2019,2,0.182
19160785,BROOKLYN,11213,07/01/2019,07/09/2019,0,0.063
19161165,STATEN ISLAND,10305,07/05/2019,07/09/2019,0,0.125
19160947,QUEENS,11385,06/29/2019,07/09/2019,4,0.101
19160712,STATEN ISLAND,10303,07/04/2019,07/09/2019,1,0.181
19161137,BRONX,10471,07/06/2019,07/10/2019,0,0.111
19160742,QUEENS,11415,07/06/2019,07/10/2019,2,0.186
19160898,QUEENS,11354,07/10/2019,07/10/2019,4,0.182
19160725,STATEN ISLAND,10309,07/05/2019,07/10/2019,0,0.119
19160789,BROOKLYN,11205,07/08/2019,07/10/2019,3,0.175
19160899,QUEENS,11358,07/06/2019,07/10/2019,27,0.11
19160860,QUEENS,11361,07/07/2019,07/10/2019,4,0.093
19160997,QUEENS,11357,07/05/2019,07/10/2019,5,0.172
19160721,STATEN ISLAND,10308,07/09/2019,07/11/2019,0,0.113
19160732,BROOKLYN,11232,07/06/2019,07/11/2019,19,0.055
19160756,QUEENS,11361,07/07/2019,07/11/2019,0,0.141
19160847,QUEENS,11379,07/08/2019,07/11/2019,8,0.121
19161138,BROOKLYN,11231,07/09/2019,07/11/2019,7,0.158
19160739,BROOKLYN,11229,07/08/2019,07/11/2019,4,0.037
19161153,QUEENS,11377,07/04/2019,07/11/2019,6,0.142
19161185,BRONX,10465,07/07/2019,07/11/2019,3,0.114
19161032,STATEN ISLAND,10309,07/08/2019,07/12/2019,0,0.052
19160910,STATEN ISLAND,10314,07/08/2019,07/12/2019,4,0.126
19161083,BROOKLYN,11212,07/10/2019,07/12/2019,0,0.08
19161080,BRONX,10469,07/07/2019,07/12/2019,1,0.209
19160814,QUEENS,11414,07/10/2019,07/15/2019,0,0.149
19160945,BROOKLYN,11218,07/10/2019,07/16/2019,0,0.027
19160780,BRONX,10463,07/12/2019,07/16/2019,0,0.075
19160964,STATEN ISLAND,10314,07/14/2019,07/17/2019,0,0.137
19160906,QUEENS,11361,07/12/2019,07/17/2019,2,0.114
19161200,QUEENS,11385,07/15/2019,07/17/2019,7,0.019
19160807,QUEENS,11361,07/11/2019,07/17/2019,9,0.143
19161202,QUEENS,11368,07/15/2019,07/17/2019,5,0.043
19161077,QUEENS,11374,07/15/2019,07/22/2019,4,0.108
19161164,STATEN ISLAND,10306,07/16/2019,07/22/2019,0,0.197
19161115,BROOKLYN,11214,07/17/2019,07/22/2019,0,0.094
19160709,STATEN ISLAND,10314,07/17/2019,07/23/2019,3,0.12
19161099,QUEENS,11372,07/14/2019,07/23/2019,10,0.186
19161141,BROOKLYN,11218,07/16/2019,07/23/2019,9,0.109
19160834,BROOKLYN,11215,07/18/2019,07/23/2019,2,0.135
19161095,QUEENS,11385,07/11/2019,07/24/2019,1,0.097
19160863,BROOKLYN,11213,07/19/2019,07/24/2019,0,0.164
19160881,BRONX,10463,07/23/2019,07/24/2019,3,0.117
19160794,BROOKLYN,11214,07/21/2019,07/24/2019,4,0.124
19161104,QUEENS,11375,07/19/2019,07/24/2019,5,0.114
19160889,BROOKLYN,11216,07/19/2019,07/24/2019,6,0.143
19160769,STATEN ISLAND,10312,07/20/2019,07/24/2019,0,0.031
19160806,QUEENS,11358,07/21/2019,07/24/2019,17,0.042
19161063,STATEN ISLAND,10314,07/24/2019,07/25/2019,1,0.159
19160763,QUEENS,11420,07/23/2019,07/25/2019,2,0.115
19160787,BROOKLYN,11204,07/25/2019,07/29/2019,0,0.104
19160782,BROOKLYN,11217,07/24/2019,07/29/2019,0,0.104
19161130,STATEN ISLAND,10309,07/21/2019,07/29/2019,0,0.129
19160941,BROOKLYN,11210,07/22/2019,07/30/2019,13,0.163
19160989,BROOKLYN,11230,07/27/2019,07/30/2019,2,0.154
19161071,STATEN ISLAND,10306,07/27/2019,07/30/2019,0,0.162
19160720,STATEN ISLAND,10308,07/25/2019,07/30/2019,2,0.087
19161206,QUEENS,11361,07/28/2019,07/31/2019,15,0.092
19160803,QUEENS,11385,07/23/2019,07/31/2019,11,0.025
19160993,QUEENS,11106,07/30/2019,08/01/2019,6,0.084
19160851,QUEENS,11375,07/29/2019,08/01/2019,12,0.14
19160801,QUEENS,11375,08/01/2019,08/02/2019,11,0.057
19160872,BROOKLYN,11238,08/01/2019,08/02/2019,7,0.126
19160972,STATEN ISLAND,10308,08/05/2019,08/06/2019,0,0.084
19161228,QUEENS,11417,08/03/2019,08/06/2019,3,0.105
19160804,QUEENS,11354,08/03/2019,08/06/2019,6,0.106
19161033,BRONX,10460,07/24/2019,08/06/2019,4,0.004
19160981,STATEN ISLAND,10309,08/02/2019,08/06/2019,0,0.07
19161142,BROOKLYN,11228,08/02/2019,08/06/2019,0,0.114
19161116,STATEN ISLAND,10306,08/05/2019,08/07/2019,2,0.051
19161147,QUEENS,11358,08/09/2019,08/09/2019,39,0.121
19160799,QUEENS,11101,08/01/2019,08/09/2019,1,0.164
19160876,STATEN ISLAND,10306,08/05/2019,08/09/2019,0,0.083
19161050,BROOKLYN,11216,08/02/2019,08/09/2019,5,0.25
19161031,STATEN ISLAND,10309,08/05/2019,08/09/2019,0,0.072
19160890,BROOKLYN,11231,08/10/2019,08/12/2019,4,0.133
19161229,STATEN ISLAND,10306,08/08/2019,08/14/2019,0,0.104
19161152,QUEENS,11364,08/09/2019,08/14/2019,3,0.125
19161029,STATEN ISLAND,10309,08/07/2019,08/14/2019,0,0.066
19160861,BROOKLYN,11212,08/13/2019,08/14/2019,1,0.105
19161214,QUEENS,11358,08/08/2019,08/14/2019,5,0.307
19161047,QUEENS,11379,08/10/2019,08/14/2019,2,0.18
19160960,QUEENS,11413,08/12/2019,08/14/2019,0,0.082
19160948,QUEENS,11358,08/12/2019,08/15/2019,5,0.13
19160797,BROOKLYN,11229,08/11/2019,08/16/2019,3,0.048
19160741,QUEENS,11101,08/16/2019,08/19/2019,5,0.158
19160932,BROOKLYN,11222,08/17/2019,08/22/2019,0,0.21
19160823,STATEN ISLAND,10312,08/21/2019,08/22/2019,22,0.084
19161146,BROOKLYN,11234,08/13/2019,08/22/2019,0,0.103
19160950,QUEENS,11432,08/19/2019,08/22/2019,2,0.142
19160788,BROOKLYN,11221,08/18/2019,08/22/2019,4,0.297
19160920,QUEENS,11375,08/13/2019,08/22/2019,4,0.169
19161048,QUEENS,11372,08/14/2019,08/22/2019,4,0.08
19160754,QUEENS,11360,08/17/2019,08/22/2019,3,0.091
19161107,QUEENS,11415,08/20/2019,08/22/2019,380,0.18
19161216,QUEENS,11358,08/17/2019,08/22/2019,4,0.152
19161198,BROOKLYN,11209,08/21/2019,08/23/2019,7,0.099
19160824,STATEN ISLAND,10312,08/22/2019,08/23/2019,0,0.016
19160866,BROOKLYN,11226,08/23/2019,08/27/2019,4,0.156
19160924,STATEN ISLAND,10312,08/29/2019,08/30/2019,0,0.035
19160790,BROOKLYN,11230,08/26/2019,09/03/2019,6,0.055
19161120,STATEN ISLAND,10314,08/30/2019,09/04/2019,1,0.13
19161127,STATEN ISLAND,10308,08/29/2019,09/04/2019,0,0.081
19161072,STATEN ISLAND,10312,09/06/2019,09/10/2019,0,0.052
19160966,BROOKLYN,11217,09/10/2019,09/12/2019,7,0.186
19160765,STATEN ISLAND,10314,09/03/2019,09/12/2019,2,0.27
19160802,QUEENS,11378,09/05/2019,09/12/2019,1,0.38
19160821,STATEN ISLAND,10308,09/09/2019,09/16/2019,0,0.097
19160795,BROOKLYN,11230,09/15/2019,09/18/2019,5,0.05
19160988,BROOKLYN,11226,09/07/2019,09/18/2019,11,0.116
19161204,BROOKLYN,11228,09/16/2019,09/18/2019,9,0.144
19160856,QUEENS,11427,09/15/2019,09/18/2019,19,0.191
19160868,STATEN ISLAND,10314,09/19/2019,09/26/2019,0,0.097
19160713,STATEN ISLAND,10314,09/25/2019,09/27/2019,0,0.077
19160967,STATEN ISLAND,10314,09/24/2019,09/27/2019,1,0.2
19161103,QUEENS,11432,09/23/2019,09/30/2019,0,0.073
19160917,QUEENS,11434,09/26/2019,09/30/2019,3,0.042
19160781,BROOKLYN,11220,09/23/2019,09/30/2019,2,0.162
19161100,QUEENS,11374,09/24/2019,09/30/2019,10,0.092
19161195,BROOKLYN,11236,09/26/2019,09/30/2019,5,0.139
19160750,QUEENS,11385,09/24/2019,09/30/2019,4,0.021
19161030,STATEN ISLAND,10309,09/30/2019,10/01/2019,0,0.085
19160759,QUEENS,11412,09/23/2019,10/01/2019,2,0.068
19161170,STATEN ISLAND,10308,09/30/2019,10/01/2019,1,0.072
19160735,BROOKLYN,11218,09/28/2019,10/04/2019,5,0.09
19160915,STATEN ISLAND,10310,09/30/2019,10/04/2019,3,0.111
19161019,STATEN ISLAND,10308,09/30/2019,10/04/2019,0,0.019
19161160,5,10314,09/30/2019,10/11/2019,28,0.198
